NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
445802266,2025,FS,4,TRIO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,FEZILE DABI,7,STATE,STATE,FSDoE,,840090,,,27.234418430000002,-27.641791300000001,Moqhaka,Moqhaka,99,99,99,WELTHAGEN,KROONHEUWEL,KROONHEUWEL,KROONSTAD,"Verwoerdstraat , KROONHEUWEL, KROONHEUWEL, KROONSTAD, 9500","P/SAK X05, KROONHEUWEL, 9500",,,Yes,ABCDE,Q5,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,445802266,445802266,809,47
445802267,2025,FS,4,TRIO S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,FEZILE DABI,7,STATE,STATE,FSDoE,,840091,3202075,,27.234703669999998,-27.63526628,Moqhaka,Moqhaka,99,99,99,KACHELHOFFER,99,99,KROONSTAD,"Du Toitstraat , , , KROONSTAD, 9500","PRIVATE BAG X38, Du Toitstraat , 9500",,,Yes,ABCDE,Q5,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,445802267,445802267,932,51
445803457,2025,FS,4,WILLOW ACHERS ACADEMY,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,FEZILE DABI,5,INDEPENDENT,INDEPENDENT,INDEPENDENT,,,,,28.069087,-26.897777000000001,Ngwathe,Ngwathe,99,99,99,99,99,99,PARYS,"loop 107, , , PARYS, 9585","LOOP 107, , 9585",,,No,NONE,N/A,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,445803457,445803457,101,6
445803460,2025,FS,4,NORTH HIGH S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,FEZILE DABI,7,STATE,STATE,FSDoE,,840089,,,27.232744109999999,-27.63694233,Moqhaka,Moqhaka,99,99,99,MYNHARDT (Acting),99,99,KROONSTAD,"du Toit St,  KROONSTAD, 9500","PRIVATE BAG X32, , 9500",,,No,NONE,Q4,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,445803460,445803460,322,14
445803485,2025,FS,4,MOQHAKA P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,FEZILE DABI,7,STATE,STATE,FSDoE,,,,,,,Moqhaka,Moqhaka,99,99,99,LOUBSER,Kroonstad,Kroonstad,99,"92 Hill Street, Kroonstad, Kroonstad, 9450","HILL STREET 92, KROONSTAD, 9450",,,No,NONE,Q3,99,99,,No Fee,Urban,99,FS,NOT MOVED,445803485,445803485,706,26
445803488,2025,FS,4,CALLING ACADEMY KROONSTAD,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,FEZILE DABI,16,INDEPENDENT,INDEPENDENT,INDEPENDENT,,,,,27.240715569999999,-27.692171299999998,Moqhaka,Moqhaka,99,99,99,BOTHA,99,99,99,"PLOT 1, LA PORTE VASE, 9499","PLOT 1, LA PORTE VASE 1, , 9499",,,No,NONE,N/A,99,99,,Fee Charging,99,99,FS,NOT MOVED,445803488,445803488,233,13
445803772,2025,FS,4,PIECE OF MIND ACADEMY CI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,FEZILE DABI,Unknown,INDEPENDENT,INDEPENDENT,INDEPENDENT,,,,,27.843908597999999,-26.773079998,Metsimaholo,Metsimaholo,99,99,99,MAHLATSE,VAALPARK,VAALPARK,,7 GOUWS STREET,"GOUWS 7, VAALPARK, 1948",,,No,NONE,N/A,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,445803773,445803773,51,10
440404128,2025,FS,4,KEGOMODITSWE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123527,840150,,,25.4928977,-28.12033448,Tokologo,Tokologo,4,40804000,Malebogo SP,NKEBETWANA,MALEBOGO,MALEBOGO,HERTZOGVILLE,"335 MALEBOGO STREET, MALEBOGO, MALEBOGO, HERTZOGVILLE, 9482","PO BOX 25, MALEBOGO, 9482",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404128,440404128,930,31
440404129,2025,FS,4,ARAMELA C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123500,821116,3181001,,25.25327235,-28.558513789999999,Tokologo,Tokologo,2,40801000,Boshof SP,MELESI,SERETSE LOCATION,SERETSE LOCATION,BOSHOF,"349 MOSHOLODI STREET, SERETSE LOCATION, SERETSE LOCATION, BOSHOF, 8340","PO BOX 104, BOSHOF, 8340",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404129,440404129,1369,41
440404130,2025,FS,4,TSHOMARELO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123551,821376,,,25.776548770000002,-28.65652042,Tokologo,Tokologo,1,40806001,Boshof NU,99,TSWARAGANANG,TSWARAGANANG,DEALESVILLE,"372 POTLAKI STR , TSWARAGANANG, TSWARAGANANG, DEALESVILLE, 9348","PO BOX 3, TSWARAGANANG, 9348",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404130,440404130,816,27
440404216,2025,FS,4,BOSHOF C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123227,192302,3181002,,25.240199799999999,-28.543136789999998,Tokologo,Tokologo,2,40801000,Boshof SP,SEBICO,99,99,BOSHOF,"VOORTREKKER STREET, , , BOSHOF, 8340","VOORTREKKER STREET 1, , 8340",,,Yes,ABCDE,Q3,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404216,440404216,925,37
440404228,2025,FS,4,DEALESVILLE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,HOUSE OF ASSEMBLY(HOA),123512,192106,,,25.761292900000001,-28.674316109999999,Tokologo,Tokologo,1,40806001,Boshof NU,SMIT,99,99,DEALESVILLE,"BRANDSTRAAT 1, , , DEALESVILLE, 9348","PO BOX 23, 9348, 9348",,,Yes,ABCDE,Q4,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,440404228,440404228,87,7
440404238,2025,FS,4,BOSHOF P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123505,840035,3181062,,25.25473233,-28.549323300000001,Tokologo,Tokologo,2,40801000,Boshof SP,BITTERBOS,SERETSI,SERETSI,BOSHOF,"SONDERWATER, SERETSI, SERETSI, BOSHOF, 8340","PO BOX 258, KAREEHOF, 8340",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404238,440404238,405,15
440404258,2025,FS,4,SAAMWERK P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,HOUSE OF ASSEMBLY(HOA),123240,840200,,,25.505382669999999,-28.125458649999999,Tokologo,Tokologo,3,40806001,Boshof NU,DE KOCK,Hertzogville,Hertzogville,HERTZOGVILLE,"H/v Skool en Pretoruis straat, Hertzogville, Hertzogville, HERTZOGVILLE, 9482","PO BOX 22, , 9482",,,Yes,ABCDE,Q4,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,440404258,440404258,76,10
440404259,2025,FS,4,SENZILE  C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123209,180042,3181040,,25.507712269999999,-28.125756419999998,Tokologo,Tokologo,3,40806001,Boshof NU,KONZIWE,HERTZOGVILLE,HERTZOGVILLE,HERTZOGVILLE,"164 SCHOOL STREET, HERTZOGVILLE, HERTZOGVILLE, HERTZOGVILLE, 9482","164 164, HERTZOGVILLE, 9482",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404259,440404259,1068,30
440404264,2025,FS,4,KGOLOLOSEGO S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),131200,840710,3181045,,25.762941290000001,-28.67390408,Tokologo,Tokologo,1,40806001,Boshof NU,MONOANG,Tshwaraganang,Tshwaraganang,DEALESVILLE,"14 SCHOOL STREET, Tshwaraganang, Tshwaraganang, DEALESVILLE, 9348","PO BOX 78, Tshwaraganang, 9348",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440404264,440404264,597,19
440506070,2025,FS,4,LETLOTLO NALEDI P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125962,822097,,,26.649327230000001,-27.36324716,NALA,Nala,9,41104001,Bothaville NU,MOFOKENG,KGOTSONG,KGOTSONG,BOTHAVILLE,"9741 NALEDI SECTION, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 706, BOTHAVILLE, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506070,440506070,1290,37
440506087,2025,FS,4,TSHEHETSO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),,840736,,,26.642139,-27.355114,NALA,Nala,99,99,99,TAUNYANE,Kgotsong,Kgotsong,BOTHAVILLE,"9114 Eergevonde & Lombardi Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","PO BOX 1169, Kgotsong, 9660",,,Yes,ABCDE,Q3,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506087,440506087,909,26
440506102,2025,FS,4,MOPHATE S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125217,822008,3181028,,26.644765270000001,-27.384504110000002,NALA,Nala,11,41102009,Two Rooms,MTSOLO,KGOTSONG,KGOTSONG,BOTHAVILLE,"1355 MAJA STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 608, KGOTSONG, 9660",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506102,440506102,1312,37
440506116,2025,FS,4,TSHEDISEHANG P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125535,822012,,,26.650242939999998,-27.387683450000001,NALA,Nala,5,41102010,Water Raad,KHOMAMATOLI,Kgotsong,Kgotsong,BOTHAVILLE,"975 Mohlabane Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","P.O BOX 643, Bothaville, 9660",,,Yes,ABCDE,Q3,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506116,440506116,322,12
440506165,2025,FS,4,TJANTJELLO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125534,822074,,,26.644883249999999,-27.38110051,NALA,Nala,11,41102009,Two Rooms,MOPELI,KGOTSONG,KGOTSONG,BOTHAVILLE,"1354 MAJA STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 574, KGOTSONG, 9660",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506165,440506165,1627,40
440506166,2025,FS,4,IKEMISETSENG  P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125512,822011,,,26.65765734,-27.389722859999999,NALA,Nala,6,41102006,Mothoosele,KOAHO,KGOTSONG,KGOTSONG,BOTHAVILLE,"2361 MAILE STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 1191, KGOTSONG, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506166,440506166,801,26
440506198,2025,FS,4,OZIEL SELELE CS/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125223,822066,3181031,,26.659123279999999,-27.391428699999999,NALA,Nala,5,41102006,Mothoosele,SEAPI (Deputy),Kgotsong,Kgotsong,BOTHAVILLE,"2360 Mpitsi Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","PO BOX 939, Bothaville, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506198,440506198,1119,41
440506217,2025,FS,4,BOIKUTLO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125501,822075,,,26.65820068,-27.382220230000001,NALA,Nala,13,41701003,Constantia SH,MOKOLUTLO,99,99,BOTHAVILLE,"6149    KGOTSONG, , , BOTHAVILLE, 9660","PO BOX 1324, BOTHAVILLE, 9660",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506217,440506217,966,29
440506218,2025,FS,4,HLABOLOHA P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125510,822013,,,26.651278250000001,-27.375304809999999,NALA,Nala,6,41102006,Mothoosele,TOLBARD,KGOTSONG,KGOTSONG,BOTHAVILLE,"6972 MOKGAGE STR, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 1337, KGOTSONG, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506218,440506218,1106,28
440506227,2025,FS,4,MAMELLANG-THUTO S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125214,822009,3181022,,26.6633782,-27.381180140000001,NALA,Nala,9,41104001,Bothaville NU,RAMATHIBE,KGOTSONG,KGOTSONG,BOTHAVILLE,"5233 MPUMALANGA, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 1098, KGOTSONG, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506227,440506227,1435,45
440506232,2025,FS,4,DIPHETOHO S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125506,822068,3181006,,26.655767669999999,-27.379753300000001,NALA,Nala,9,41102002,Ditshehlong,THEKISO (Deputy),KGOTSONG,KGOTSONG,BOTHAVILLE,"6702 MPOMALANGA SECTION, KGOTSONG , KGOTSONG , BOTHAVILLE, 9660","PO BOX 1226, KGOTSONG, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506232,440506232,1190,36
440506235,2025,FS,4,BOVAAL C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125877,822007,3181004,,26.420259309999999,-27.50702356,NALA,Nala,10,41104001,Bothaville NU,KLEYNHANS,Spesbona,Spesbona,BOTHAVILLE,"P. O. BOX 1059, Spesbona, Spesbona, BOTHAVILLE, 9660","PO BOX 1059, Spesbona, 9660",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506235,440506235,297,13
440506240,2025,FS,4,BOTHAVILLE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125504,822073,,,26.6506215,-27.381462559999999,NALA,Nala,13,41701003,Constantia SH,MAKOATSANE,KGOTSONG,KGOTSONG,BOTHAVILLE,"634 MOKGAGE STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 397, BOTHAVILLE, 9660",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440506240,440506240,832,25
440506317,2025,FS,4,BOTHAVILLE S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,HOUSE OF ASSEMBLY(HOA),125204,194204,3181003,,26.611617219999999,-27.386567710000001,NALA,Nala,12,41101001,Meyerhof,PRETORIUS,Bothaville,Bothaville,BOTHAVILLE,"Symondstraat, Bothaville, Bothaville, BOTHAVILLE, 9660","PO BOX 31, Bothaville, 9660",,,Yes,ABCDE,Q5,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,440506317,440506317,294,20
440506324,2025,FS,4,EBEN DöNGES P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,HOUSE OF ASSEMBLY(HOA),125508,194102,,,26.61274495,-27.3905292,NALA,Nala,12,41101000,Bothaville SP,NOTHNAGEL,99,99,BOTHAVILLE,"PRELLERSTRAAT 83, , , BOTHAVILLE, 9660","PO BOX 343, , 9660",,,Yes,ABCDE,Q4,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,440506324,440506324,303,22
440506325,2025,FS,4,HUMANSVLAKTE PF/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125927,194106,,,26.460259730000001,-27.52589841,NALA,Nala,10,41104001,Bothaville NU,OLIVIER,99,99,BOTHAVILLE,"Plaas Humansvlakte, , , BOTHAVILLE, 9660","PO BOX 55, , 9660",,,Yes,ABCDE,Q4,99,99,,Fee Charging,Rural,99,FS,NOT MOVED,440506325,440506325,161,10
440506327,2025,FS,4,LOSKUIL PF/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),125968,194114,,,26.69567563,-27.592989540000001,NALA,Nala,10,41104001,Bothaville NU,DE KOCK (Acting),Bothaville,Bothaville,BOTHAVILLE,"Plaas Loskuil, Bothaville, Bothaville, BOTHAVILLE, 9660","PO BOX 36, Bothaville, 9660",,,Yes,ABCDE,Q4,99,99,,Fee Charging,Rural,99,FS,NOT MOVED,440506327,440506327,107,11
440704025,2025,FS,4,MOKGWABONG P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,1,STATE,STATE,FSDoE,,922119,,,26.822534109999999,-27.97335635,Matjhabeng,Matjhabeng,25,99,99,KHUNYELI,THABONG,THABONG,WELKOM,"14114 JAMES MOROKA STREET, THABONG, THABONG, WELKOM, 9463","PO BOX 40029, THABONG, 9463",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704025,440704025,1088,31
440704040,2025,FS,4,KAGISANO C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,8,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123212,820719,3181016,,26.110146,-28.734862,Masilonyana,Masilonyana,2,40705000,Ikgomotseng SP,SEHLOHO,IKGOMOTSENG LOCATION,IKGOMOTSENG LOCATION,SOUTPAN,"167 NTHUNYA STREET, IKGOMOTSENG LOCATION, IKGOMOTSENG LOCATION, SOUTPAN, 9358","NTHUNYA STREET 167, IKGOMOTSENG LOCATION, 9358",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704040,440704040,887,27
440704105,2025,FS,4,MATSHEDISO I/S,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123218,820721,3182027,,26.46199837,-28.682935820000001,Masilonyana,Masilonyana,10,40708000,Majwemasweu SP,RAMOLAHLEHI,MAJWEMASWEU,MAJWEMASWEU,BRANDFORT,"1267 Segalo Street, MAJWEMASWEU, MAJWEMASWEU, BRANDFORT, 9400","PO BOX 373, MAJWEMASWEU, 9400",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704105,440704105,675,24
440704112,2025,FS,4,MONAMODI P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123536,820724,,,26.463347989999999,-28.688420610000001,Masilonyana,Masilonyana,10,40708000,Majwemasweu SP,MOSHOLI,MAJWEMASWEU,MAJWEMASWEU,BRANDFORT,"1057 SEGALO STREET, MAJWEMASWEU, MAJWEMASWEU, BRANDFORT, 9400","PO BOX 20, MAJWEMASWEU TOWNSHIP, 9400",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704112,440704112,1116,35
440704141,2025,FS,4,REFIHLETSE C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123225,820184,3182037,,26.757138999999999,-28.845746999999999,Masilonyana,Masilonyana,3,40711001,Brandfort NU,KAIBE (Deputy),99,99,VERKEERDEVLEI,"223 BANYANE DRIVE, , , VERKEERDEVLEI, 9401","PO BOX 54, , 9401",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704141,440704141,559,21
440704167,2025,FS,4,WSM MALOTLE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123506,820723,,,26.463127400000001,-28.68747372,Masilonyana,Masilonyana,1,40708000,Majwemasweu SP,TYOBEKA,MAJWEMASWEU,MAJWEMASWEU,BRANDFORT,"578 SEGALO STREET, MAJWEMASWEU, MAJWEMASWEU, BRANDFORT, 9400","PO BOX 112, MAJWEMASWEU, 9400",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704167,440704167,1169,34
440704214,2025,FS,4,AKADEMIA S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123201,180008,3182001,,26.46753691,-28.692727820000002,Masilonyana,Masilonyana,2,40711001,Brandfort NU,99,99,99,BRANDFORT,"20 Ext Van Zyl Street, , , BRANDFORT, 9400","PO BOX 212, , 9400",,,Yes,ABCDE,Q2,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704214,440704214,752,28
440704219,2025,FS,4,STAATSPRES. SWART C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,HOUSE OF ASSEMBLY(HOA),123230,192222,3182045,,26.456558579999999,-28.702555140000001,Masilonyana,Masilonyana,1,40703000,Brandfort SP,ALBERTS,99,99,BRANDFORT,"Voortrekkerstraat 72, , , BRANDFORT, 9400","PRIVATE BAG X9, , 9400",,,Yes,ABCDE,Q5,99,99,,Fee Charging,Urban,99,FS,NOT MOVED,440704219,440704219,456,25
440704235,2025,FS,4,VERKEERDEVLEI P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,5,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),123552,180024,,,26.78025495,-28.83281878,Masilonyana,Masilonyana,3,40715000,Verkeerdevlei SP,MATSHEDISHO (Acting),99,99,VERKEERDEVLEI,"Meiring Street, , , VERKEERDEVLEI, 9401","PO BOX 133, , 9401",,,Yes,ABCDE,Q1,99,99,,No Fee,Urban,99,FS,NOT MOVED,440704235,440704235,142,6
440808012,2025,FS,4,SEKGWENG IF/S,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,LEJWELEPUTSWA,8,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),127529,821676,,,26.11639855,-28.214402880000002,Tswelopele,Tswelopele,5,40905001,Bultfontein NU,MOSHE,BULTFONTEIN-HOOPSTAD ROAD,BULTFONTEIN-HOOPSTAD ROAD,BULTFONTEIN,"Bultfontein-Hoopstad Road 8 km out of to, BULTFONTEIN-HOOPSTAD ROAD, BULTFONTEIN-HOOPSTAD ROAD, BULTFONTEIN, 9670","PO BOX 750, , 9670",,,Yes,ABCDE,Q1,99,99,,No Fee,Rural,99,FS,NOT MOVED,440808012,440808012,230,9
440808049,2025,FS,4,VETRIVIER IF/S,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,LEJWELEPUTSWA,8,STATE,STATE,DEPARTMENT OF EDUCATION & TRAINING(DET),127538,821678,3181061,,26.405116,-28.156230999999998,Tswelopele,Tswelopele,5,40905001,Bultfontein NU,KWALEPE,99,99,BULTFONTEIN,"VALSFONTEIN FARM, , , BULTFONTEIN, 9670","PO BOX 520, BULTFONTEIN, 9670",,,No,NONE,Q1,99,99,,No Fee,Rural,99,FS,NOT MOVED,440808049,440808049,90,4
