NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
200500995,2025,EC,2,NYOSINI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174304,174304,102176,,-30.8262,29.10613,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809163,Nyosini,MPUMA RS,99,99,MOUNT AYLIFF,"Nyosini Jss,Rode A/A,Mount Ayliff,4735","P.O.BOX 16, RODE, MOUNT AYLIFF, 4735",,798093097,Yes,99,Q2,99,99,01.01.1969,No Fee,Urban,99,EC,EC,200500995,200500995,150,8
200500999,2025,EC,2,ONGELUK'S NEK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154194,154194,,,-30.30341,28.38541,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23815026,Mariazell Mission,MAKELENI TP,,99,MATATIELE,"Mariazell Catholic Mission,Matatiele,4730","P O BOX 68, MATATIELE, 4730",,716026013,Yes,99,Q1,99,99,01.01.1930,No Fee,Urban,99,EC,EC,200500999,200500999,254,9
200501000,2025,EC,2,OSBORN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174401,174401,,,-30.972999999999999,29.0275,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809131,Mthombokozi,GABELA L,99,99,MOUNT FRERE,"Osborn Mission,Mount Frere,Mount Frere,5090","OSBORN MISSION, MOUNT FRERE, 5090",,732771229,Yes,99,Q2,99,99,01.01.1970,No Fee,Urban,99,EC,EC,200501000,200501000,172,9
200501001,2025,EC,2,OSBORN SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174306,174306,4251054,,-30.975300000000001,29.024999999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809131,Mthombokozi,MFOKAZI P.R,99,MTFRERE,MOUNT FRERE,"Tshungwana A//A,Mount Frere,5090",OSBORN 5090,,832105055,Yes,99,Q2,99,99,,No Fee,Urban,99,EC,EC,200501001,200501001,1767,54
200501002,2025,EC,2,OUTSPAN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154195,154195,,,-30.244630000000001,28.840499999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23820030,Outspan,NAPHI G,,MALUTI,MATATIELE,"Outspan Location,Sibi A/A,Matatiele,4730","PO BOX 261, MATATIELE, MATATIELE, 4730",,606588140,Yes,99,Q2,99,99,01.01.1981,No Fee,Urban,99,EC,EC,200501002,200501002,469,15
200501003,2025,EC,2,PABALLONG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154196,154196,,,-30.42032,28.50404,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802036,Paballong Mission,LURAI S,,MT FLETCHER,MATATIELE,"Paballong Primary School,Mount Fletcher,4770","P.O.BOX 864, MATATIELE, 4730",,659271796,Yes,99,Q1,99,99,01.01.1974,No Fee,Urban,99,EC,EC,200501003,200501003,211,9
200501007,2025,EC,2,PAMLAVILLE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154197,154197,,,-30.115079999999999,29.063549999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23819022,Pamlaville,MSEBENZI STS,,MATATIELE,MALUTI,"Pamlaville Location,Maluti,4740","P.O. BOX 1301, MATATIELE, 4730,",,786852643,Yes,99,Q1,99,99,01.01.1973,No Fee,Urban,99,EC,EC,200501007,200501007,363,9
200501012,2025,EC,2,PEPENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174308,174308,102227,,-30.66816,29.525099999999998,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23822019,Lower Phepheni,RADEBE KA,99,PEPENI,KOKSTAD,"Brooksnek A/A,Mount Ayliff,4735","P O BOX 350, KOKSTAD, 4700",,735967970,Yes,99,Q2,99,99,01.01.1952,No Fee,Rural,99,EC,EC,200501012,200501012,231,7
200501014,2025,EC,2,PHAHAMANG JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154199,154199,,,-30.191230000000001,28.853079999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23820017,Maphokweni,NTAOTE TP,,99,MATATIELE,"Sibi A/A Maphokong Location,Maluti,Matatiele,4730",P O BOX 169 4730,,,Yes,99,Q1,99,99,01.01.1978,No Fee,Urban,99,EC,EC,200501014,200501014,219,7
200501015,2025,EC,2,MOOROSI AGRICULTURAL SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,AGRICULTURAL,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,NEW EDUCATION DEPARTMENT,154268,154268,4251086,,-30.53134,28.83915,Alfred Nzo District Municipality,Elundini Local Municipality,99,23806027,Siphepheto,MJOMLE WT,,MALUTI,MATATIELE,"FIVA LOCATION, LUDIDI A/A, MALUTI, 4730","P O BOX 38873, MATATIELE, 4730",,608862692,Yes,99,Q1,99,99,01.01.1994,No Fee,Urban,99,EC,EC,200501015,200501015,135,8
200501016,2025,EC,2,PHALLANG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,154200,154200,,,-30.372859999999999,28.34863,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802016,Liqalabeng,RABELEMANE TB,,MT FLETCHER,MATATIELE,"Liqalabeng,Matatiele,4730","P O BOX 254, MATATIELE, 4730",,,Yes,99,Q1,99,99,01.01.1993,No Fee,Rural,99,EC,EC,200501016,200501016,165,4
200501018,2025,EC,2,PHAMOTSE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154201,154201,,,-30.251159999999999,28.727499999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23815046,St Paul,SOTSAKA MM,,99,MATATIELE,"Matatiele,4730","P O BOX 97, MATATIELE, 4730",,,Yes,99,Q2,99,99,01.01.1979,No Fee,Urban,99,EC,EC,200501018,200501018,545,12
200501021,2025,EC,2,PHARAMAKHULO SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,DEPARTMENT OF EDUCATION & TRAINING(DET),154202,154202,,,-30.40522,28.622959999999999,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802039,Qhobosheaneng,MORAI M.C (Act),,MT FLETCHER,MATATIELE,"Qhobosheaneng A\A,Mahlabatheng,Mount Fletcher,4770","PO BOX 208, MATATIELE, MATATIELE, 4730",,732238873,Yes,99,Q1,99,99,01.01.1992,No Fee,Urban,99,EC,EC,200501021,200501021,74,4
200501023,2025,EC,2,PHUTHALICHABA SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154204,154204,,,-30.240069999999999,28.859559999999998,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23820023,Moyeni,JAFTA PT,,99,MATATIELE,"Outspan Loc. Sibi A/A,Maluti,Matatiele,4730","P.O. BOX 261, MALUTI, MATATIELE, 4730",,828683439,Yes,99,Q2,99,99,01.01.1992,No Fee,Urban,99,EC,EC,200501023,200501023,435,13
200501027,2025,EC,2,POLILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154205,154205,,,-30.447216999999998,28.642866999999999,Alfred Nzo District Municipality,Elundini Local Municipality,99,23807013,Polile,MAGUDU BV,,99,MATATIELE,"POLILE LOCATION, MATATIELE,","P.O BOX 1649, MATATIELE, 4730",,825013921,Yes,99,Q2,99,99,01.01.1980,No Fee,Urban,99,EC,EC,200501027,200501027,161,5
200501029,2025,EC,2,POLOKONG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154206,154206,,,-30.290649999999999,28.770330000000001,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23810002,Khoapa,MOKOENA TB,99,99,MATATIELE,"KHOAPHA A/A, MATATIELE, 4730","P.O. BOX 277, MATATIELE, 4730",,604066705,Yes,99,Q2,99,99,01.01.1994,No Fee,Urban,99,EC,EC,200501029,200501029,645,21
200501030,2025,EC,2,PONDOMISE RIDGE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174310,174310,,,-30.835799999999999,28.755099999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809124,Mpendle,MAHLATHI L,99,99,MOUNT FRERE,"CANCELE A/A, MOUNT FRERE, 5090","PO BOX 332, MOUNT FRERE, 5090",,737930013,Yes,99,Q1,99,99,01.01.1992,No Fee,Rural,99,EC,EC,200501030,200501030,205,7
200501031,2025,EC,2,PONTSENG JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,154207,154207,503075,,-30.24691,28.580739999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23815000,NONE,MOSAKU V,,99,MATATIELE,"Diaho A/A,Pontseng,Matatiele,4730","P.O. BOX 171, MATATIELE, 4730,",,795448622,Yes,99,Q1,99,99,01.01.1997,No Fee,Urban,99,EC,EC,200501031,200501031,898,34
200501034,2025,EC,2,PROSPECT PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154209,154209,,,-30.236560000000001,28.880210000000002,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23820011,Mademong,MAKORO FT,,99,MATATIELE,"Tiping Location,Sibi Administration Area,Matatiele,4730",P O BOX 1272 4730,,727005431,Yes,99,Q2,99,99,01.01.1984,No Fee,Urban,99,EC,EC,200501034,200501034,325,9
200501037,2025,EC,2,QADU JUNIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174311,174311,,,-30.72495,29.29083,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23822054,Sitoqobeni,NQETO N,99,MOUNT AYLIFF,MOUNT FRERE,"Ntsizwa A/A,Mount Ayliff,4735","STORE, MOUNT AYLIFF, 4735",,647340619,Yes,99,Q2,99,99,01.01.1985,No Fee,Urban,99,EC,EC,200501037,200501037,135,6
200501038,2025,EC,2,QAIZANA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174312,174312,,,-30.930009999999999,28.863959999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809165,Oyzana,NGQOLEKA PM,99,99,MOUNT FRERE,"Tholeni A/A,Mt Frere,Mt Frere,5090","PO BOX 532, MT FRERE, 5090",,,Yes,99,Q1,99,99,01.01.1930,No Fee,Rural,99,EC,EC,200501038,200501038,205,8
200501042,2025,EC,2,QANQU JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174313,174313,,,-30.779879999999999,29.07347,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809167,Qangu,DLAMALALA DD,99,99,MOUNT FRERE,"Lutateni A/A Qanqu,Mount Frere,Mount Frere,5090","P O BOX 388, MOUNT FRERE, 5090",,727897944,Yes,99,Q2,99,99,01.01.1976,No Fee,Urban,99,EC,EC,200501042,200501042,154,7
200501045,2025,EC,2,QHIPHU SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174527,174527,,,-30.958259999999999,29.364370000000001,Alfred Nzo District Municipality,Ntabankulu Local Municipality,99,23102022,Mbongweni,NOJAJA T,99,99,TABANKULU,"Ntabeni Locality,Mbangweni A/A,Tabankulu,5090","P O BOX 254, TABANKULU, 5130",,721356738,Yes,99,Q1,99,99,01.01.1994,No Fee,Rural,99,EC,EC,200501045,200501045,119,7
200501046,2025,EC,2,QHOBOSHEANENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154210,154210,,,-30.412130000000001,28.596820000000001,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802039,Qhobosheaneng,MAMBA SEH,,MT FLETCHER,MATATIELE,"QHOBOSHEANENG A/A, MATATIELE, 4730","P.O. BOX 208, MATATIELE, 4730",,839842229,Yes,99,Q1,99,99,01.01.1986,No Fee,Urban,99,EC,EC,200501046,200501046,208,8
200501049,2025,EC,2,QOQA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174314,174314,,,-30.902470000000001,28.916260000000001,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809006,Bhuwa,NGALONKULU AT,99,99,MOUNT FRERE,"MVUZI AA, MOUNT FRERE, 5090","P.O. BOX 556, MOUNT FRERE, 5090,",,827576651,Yes,99,Q2,99,99,01.01.1993,No Fee,Rural,99,EC,EC,200501049,200501049,169,9
200501050,2025,EC,2,QUEENS MERCY JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,154211,154211,103245,,-30.260380000000001,28.538889999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23815042,Queen's Mercy,MPHAFI L,,99,MATATIELE,"Queens Mercy Village,George Moshesh A/A,Matatiele,4730","QUEEN'S MERCY, QUEEN'S MERCY, MATATIELE, 4730",,799236466,Yes,99,Q1,99,99,01.01.1976,No Fee,Urban,99,EC,EC,200501050,200501050,250,8
200501051,2025,EC,2,QUKANCA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174315,174315,,,-30.826599999999999,28.7331,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809166,Pitshini,MBEDU P,99,99,MOUNT FRERE,"Qwidlana A/A,Mount Frere,Mount Frere,5090","PO BOX 91689, MOUNT FRERE, MOUNT FRERE, 5090",,715094289,Yes,99,Q1,99,99,01.01.1997,No Fee,Rural,99,EC,EC,200501051,200501051,87,4
200501052,2025,EC,2,QUMRA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174316,174316,,,-30.938300000000002,29.058199999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23808001,eQumrha,NXUMALO D,99,99,MOUNT FRERE,"Mtshazi A/A, Qumra Location,Mount Frere,5090",P O BOX 92462 5090,,789624031,Yes,99,Q3,99,99,01.01.1941,No Fee,Urban,99,EC,EC,200501052,200501052,117,5
200501054,2025,EC,2,QUNUBENI JUNIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174317,174317,,,-30.922160000000002,28.905190000000001,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809170,Qunubeni,ZAZAZA NM,99,99,MOUNT FRERE,"Mvuzi A/A,Mount Frere,5090","P O BOX 68187, MOUNT FRERE, 5090",,635294922,Yes,99,Q2,99,99,01.01.1978,No Fee,Rural,99,EC,EC,200501054,200501054,87,4
200501055,2025,EC,2,QWIDLANA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174318,174318,,,-30.808319999999998,28.709409999999998,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809009,Bumbana,LILA M,99,99,MOUNT FRERE,"Qwidlana A/A,Mount Frere,Mount Frere,5090","QWIDLANA A/A, MOUNT FRERE, 5090",,718664970,Yes,99,Q1,99,99,01.01.1990,No Fee,Rural,99,EC,EC,200501055,200501055,185,7
200501056,2025,EC,2,R V MANTSHULE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154274,154274,,,-30.530650000000001,29.02167,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23806023,Nkawulweni,BUBU VM,99,99,CEDARVILLE,"Nkawulweni Location,Cedarville,4720","P .O BOX 146, CEDARVILLE, 4720",,392560111,Yes,99,Q1,99,99,01.01.1985,No Fee,Rural,99,EC,EC,200501056,200501056,161,8
200501057,2025,EC,2,RALEBITSO SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,154212,154212,4251056,,-30.410299999999999,28.59384,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802039,Qhobosheaneng,LETSEKA MC,99,99,MATATIELE,"Qhobosheaneng Administration Area,Matatiele,Matatiele,4730","P O BOX 208, MATATIELE, 4730",,725209680,Yes,99,Q1,99,99,01.01.1995,No Fee,Urban,99,EC,EC,200501057,200501057,287,10
200501058,2025,EC,2,RAMAFOLE SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,164314,164314,4251057,,-30.549440000000001,28.526789999999998,Alfred Nzo District Municipality,Elundini Local Municipality,99,23802040,Santini,PITSO PA,99,RAMAFOLE,MOUNT FLETCHER,"Umtumasi A/A,Ramafole,Mount Fletcher,4770","P O BOX 230, MOUNT FLETCHER, 4770",,832406200,Yes,99,Q2,99,99,01.01.1984,No Fee,Urban,99,EC,EC,200501058,200501058,1356,37
200501059,2025,EC,2,RAMOHLAKOANA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154213,154213,,,-30.27994,28.792899999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23810005,KwaMvemve,MZINYANA DP,,99,MATATIELE,"Ramohlakoana Locatin A/A,Matatiele,4730","P O BOX 1631, MATATIELE, 4730",,764643393,Yes,99,Q3,99,99,01.01.1910,No Fee,Urban,99,EC,EC,200501059,200501059,396,10
200501060,2025,EC,2,RAVENSCROFT JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174528,174528,,,-31.062719999999999,29.10134,Alfred Nzo District Municipality,Ntabankulu Local Municipality,99,23101033,Ravenscroft,NTSHELE N,99,TABANKULU,MOUNT FRERE,"Chibini A/A ,Chibini Location,Ntabankulu,5130","P.O.BOX 406, MOUNT FRERE, MOUNT FRERE, 5090",,763766293,Yes,99,Q1,99,99,01.01.1986,No Fee,Rural,99,EC,EC,200501060,200501060,349,9
200501067,2025,EC,2,ROCHDALE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,154214,154214,,,-30.144300000000001,28.924299999999999,Alfred Nzo District Municipality,Matatiele Local Municipality,99,23820013,Mahangu,MATHE GC,,99,MATATIELE,"MAHANGU LOCATION, MAKHOBA A/A, MATATIELE 4730, 4730","P O BOX 1465, MATATIELE, 4730",,792659410,Yes,99,Q1,99,99,01.01.1986,No Fee,Rural,99,EC,EC,200501067,200501067,447,12
200501070,2025,EC,2,RODE SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174323,174323,4251058,,-30.818020000000001,29.138369999999998,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23805002,Esikolweni,NCIWENI Z,99,99,MOUNT AYLIFF,"Rode Administrative Area,Mount Ayliff,Mt Ayliff,4735",P O BOX 6 5087,,767085562,Yes,99,Q2,99,99,01.01.1945,No Fee,Urban,99,EC,EC,200501070,200501070,635,20
200501071,2025,EC,2,RWANTSANA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,174529,174529,,,-31.072299999999998,29.275310000000001,Alfred Nzo District Municipality,Ntabankulu Local Municipality,99,23101034,Rwantsana,TUNDZI BN,99,99,TABANKULU,"Nowalala A/A,Tabankulu,5090",PRIVATE BAG 518 5130,,795721965,Yes,99,Q1,99,99,01.01.1972,No Fee,Rural,99,EC,EC,200501071,200501071,458,10
200501073,2025,EC,2,SAHLULO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174324,174324,,,-30.73161,28.845859999999998,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809099,Mandileni,POTWANA LG,99,99,MOUNT FRERE,"Mandileni,Mount Frere,5090","P.O. BOX 3004, MOUNT FRERE, 5090,",,746070517,Yes,99,Q1,99,99,01.01.1973,No Fee,Urban,99,EC,EC,200501073,200501073,154,6
200501074,2025,EC,2,SAHLULO JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174325,174325,,,-30.68552,29.393999999999998,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23822031,Mnambiti,JEZILE A,,MOUNT AYLIFF,KOKSTAD,"Sidakeni A/A,Mnambithi Loc,Mt Ayliff,Mount Ayliff,4735","P O BOX 564, KOKSTAD, 4700",,637112558,Yes,99,Q2,99,99,01.01.1996,No Fee,Urban,99,EC,EC,200501074,200501074,200,7
200501078,2025,EC,2,SANDLULUBE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174326,174326,,,-30.9132,28.833870000000001,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23809106,Mbizeni,"JONGA G,M",99,99,MOUNT FRERE,"Mbizeni A/A,Mount Frere,5090","P.O BOX 92268, MOUNT FRERE, 5090",,826639770,Yes,99,Q1,99,99,01.01.1980,No Fee,Rural,99,EC,EC,200501078,200501078,170,7
200501080,2025,EC,2,SANTOMBE SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174327,174327,,,-30.81512,29.360379999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23816001,Santombe,QWAYEDE SCT,,99,MOUNT AYLIFF,"Santombe Village,Mt Ayliff,4735","P O BOX 138, MOUNT AYLIFF, 4735",,785493300,Yes,99,Q3,99,99,01.01.1990,No Fee,Urban,99,EC,EC,200501080,200501080,255,8
200501081,2025,EC,2,SAPUKANDUKU JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,174530,174530,,,-30.840779999999999,29.169709999999998,Alfred Nzo District Municipality,Ntabankulu Local Municipality,99,23105068,Saphukanduka,MADIKIZA MW,99,99,TABANKULU,"Sapukanduku Location,Mnceba A/A,Tabankulu,5090","PRIVATE BAG X522, TABANKULU, 5130",,782958227,Yes,99,Q2,99,99,01.01.1983,No Fee,Rural,99,EC,EC,200501081,200501081,205,8
200501082,2025,EC,2,SAPUKANDUKU SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,ALFRED NZO WEST,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,174421,174421,4251059,,-30.826740000000001,29.179929999999999,Alfred Nzo District Municipality,Umzimvubu Local Municipality,99,23105068,Saphukanduka,DINWAYO SM,99,99,TABANKULU,"Mount Ayliff,4735","OLDMUTUARL BUILDING , MT FRERE, 5090",,825419644,Yes,99,Q2,99,99,01.01.1992,No Fee,Urban,99,EC,EC,200501082,200501082,452,13
