NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
300100037,2025,NC,3,BA GA LOTLHARE INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2629371667,2317278333,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,HEUNINGVLEI,TD GAEGAKE,NULL,NULL,KURUMAN,"HEUNAAR, HEUNINGVLEI, 8611",PO BOX 43 HEUNAAR 8611,,537731761,YES,AD,Q1,N,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300100037,664,22
300100042,2025,NC,3,BADIHILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27330033,23437917,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,THAMOYANCHE,OG GAOSNEKWE,99,99,KURUMAN,"THAMOYANCHE, KURUMAN, 8474",PO BOX 74 KURUMAN 8460,,735891783,YES,AD,Q1,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300100042,94,5
300100054,2025,NC,3,BAITHAOPI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27146333,23899367,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,GA-KGOE,LC MOLEMA,NULL,NULL,KURUMAN,"DITHAKONG, 8474",PO BOX 7438 DITHAKONG 8604,,836308431,YES,AD,Q1,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300100054,288,9
300100055,2025,NC,3,BAITIREDI TECH & COM SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2739968,2347907,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,SJ   MOTHIBEDI,99,NULL,KURUMAN,"TLHABANE ROAD MOTHIBISTAD, 8474",PRIVATE BAG X108 MOTHIBISTAD 8474,,537731066,YES,AD,Q3,Y,99,08.04.1900,Fee Charging,NULL,99,NC,Not Moved,0,300100055,1337,49
300100081,2025,NC,3,BAREKI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26436467,23097617,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,KOME,GM SEGERI,NULL,99,KURUMAN,"HUENAAR, CATALAWTLOU, 8625",PO BOX 200 GATA-LWA-TLOU 8625,,769871451,YES,AD,Q1,N,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300100081,85,5
300100095,2025,NC,3,BATLHARO TLHAPING SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2739454,2349055,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,D MARTIN,99,NULL,KURUMAN,"TSHETLHO STREET MOTHIBISTAD, 8474",PRIVATE BAG X150 MOTHIBISTAD 8474,,537122369,YES,AD,Q3,Y,99,08.04.1900,Fee Charging,NULL,99,NC,Not Moved,0,300100095,1209,37
300101598,2025,NC,3,PAKO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27069133,2384275,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,BOTHITHONG,KD BAANYANG,NULL,NULL,KURUMAN,"BOTHITHONG, MOTHIBISTAD, 8582",PO BOX 265 MOTHIBISTAD 8474,,732468763,YES,AD,Q2,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101598,154,6
300101614,2025,NC,3,PERTH PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26461267,23080583,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,PERTH,OF MABUDI,NULL,99,GATA-LWA-TLOU,"PERTH VILLAGE GATALWATLOU, 8611",PO BOX 166 GATA-LWA-TLOU 8625,,813441309,YES,AD,Q3,N,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101614,190,7
300101617,2025,NC,3,PHAKANE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2742916,2357198,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,TS MONTOEDI,NULL,99,KURUMAN,"KAGUNG VILLAGE KURUMAN, 8460",PO BOX 731 KURUMAN 8460,,537737103,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101617,1039,33
300101655,2025,NC,3,PITSO JANTJIE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2748834,23679,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,MANYEDING,DD  NAKANYANE,NULL,NULL,KURUMAN,"MANYEDING VILLAGE, MOTHIBISTAD, KURUMAN, 8474",PRIVATE BAG X154 MOTHIBISTAD 8474,,537752194,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101655,516,18
300101691,2025,NC,3,PULELO PRIMARY SCHOOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26964633,23990483,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,CASSEL,GM DISIPI,NULL,99,VRYBURG,"CASSEL, VRYBURG, 8587",PO BOX 1907 VRYBURG 8600,,537737150,YES,AD,Q2,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101691,372,13
300101753,2025,NC,3,RAPELANG INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26952217,23874367,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,GA-MAMEBE,SA TJALE,NULL,99,VRYBURG,"MAMMEBE, VRYBURG, 8460",PO BOX 2574 VRYBURG 8600,,847904796,YES,AD,Q1,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101753,399,12
300101776,2025,NC,3,REAITEKA INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2713224,2311855,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,TSINENG,MR   PHOSA,NULL,NULL,KURUMAN,"MAIPEING, MOTHIBISTAD, 8474",PO BOX 499 MOTHIBISTAD 8474,,784338949,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101776,253,8
300101783,2025,NC,3,REARATA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2736318,2329111,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,MAHEANE,BH LEHLABAPHIRI,NULL,99,BATLHAROS,"VERGENOEG, BATLHAROS, 8476",PO BOX 5114 BATLHAROS 8476,,792073582,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101783,480,15
300101790,2025,NC,3,REEBONE INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27115383,236138,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,DEERWARD,MF MATHIBA,NULL,99,KURUMAN,"DEERWARD, KURUMAN, 8460",PO BOX 266 KURUMAN 8460,,608292848,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101790,51,2
300101812,2025,NC,3,REITEMOGETSE PRIMARY  SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27278117,2327415,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,GA-SEHUBANE,AS TAUNYANE,NULL,NULL,KURUMAN,"MOTHIBISTAD, 8474",PO BOX 103 MOTHIBISTAD 8474,,537741437,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101812,96,5
300101821,2025,NC,3,REKGARATLHILE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2739685,2344074,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,KM  MATSHEDISHO,NULL,NULL,KURUMAN,"SEODING VILLAGE KURUMAN, 8460",PO BOX 166 KURUMAN 8460,,537737136,YES,AD,Q3,Y,99,08.04.1900,Fee Charging,NULL,99,NC,Not Moved,0,300101821,885,32
300101825,2025,NC,3,RELEKILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2736992,2355355,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,DITSHOSWANENG,RL NTSHABELANG,NULL,NULL,KURUMAN,"MOTHIBISTAD, 8460",PO BOX 13 MOTHIBISTAD 8474,,695071380,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101825,226,7
300101827,2025,NC,3,REMMOGO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2734695,23368567,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,MARUPING,NG MASEYELA,NULL,NULL,KURUMAN,"MARUPING VILLAGE MOTHIBISTAD, 8460",PRIVATE BAG X176 MOTHIBISTAD 8474,,537741960,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101827,1127,39
300101851,2025,NC,3,ROBANYANE TOTO II PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27311867,23341683,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,BATLHAROS,TG BAAKWALANYA,NULL,99,BATLHAROS,"BATLHAROS, MOTHIBISTAD, 8460",PRIVATE BAG X103 MOTHIBISTAD 8474,,739230719,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101851,686,21
300101862,2025,NC,3,RUSFONTEIN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26996,23250983,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,PHOMOLONG,KE LUKAS,NULL,NULL,KURUMAN,"RUSFONTEIN, MOTHIBISTAD, 8460",PO BOX 129 MOTHIBISTAD 8474,,825089800,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101862,116,6
300101901,2025,NC,3,SEDIBENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2719038,2317551,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,SEDIBENG,TD   SEKOBE,NULL,99,BATLHAROS,"SEDIBENG VILLAGE, SEDIBENG, BATLHAROS, 8460",PO BOX 5821 BATLHAROS 8476,,537737451,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101901,484,16
300101919,2025,NC,3,SEGOYANA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2739983,2349893,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,OG KGARANE,99,NULL,KURUMAN,"MOTHIBISTAD, 8474",PO BOX 210 MOTHIBISTAD 8474,,737662997,YES,AD,Q3,Y,99,08.04.1900,Fee Charging,NULL,99,NC,Not Moved,0,300101919,1719,50
300101920,2025,NC,3,SEGOPOTSO INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26725183,2316195,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,LAXEY,TD TAMOSE,NULL,NULL,KURUMAN,"VILLAGE VILLAGE MOTHIBISTAD, 8460",PO BOX 481 MOTHIBISTAD 8474,,727979035,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101920,316,12
300101922,2025,NC,3,SEGWANENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2706481,2396414,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,SEGWANENG,OS NCHONYANE,NULL,NULL,KURUMAN,"SEGWANENG VILLAGE, DITHAKONG, KRYMAN, 8474",PO MOTHIBISTAD MOTHIBISTAD 8474,,763894021,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101922,178,7
300101955,2025,NC,3,SENGAE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27071767,2384195,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,BOTHITHONG,KE  KEKESI,NULL,NULL,KURUMAN,"BOTHITHONG, MOTHIBISTAD, 8474",PO BOX 318 MOTHIBISTAD 8474,,822594539,YES,AD,Q1,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101955,397,16
300101974,2025,NC,3,SESHENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26793917,233491,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,SLOUGH,LW MOPALAMI,NULL,NULL,KURUMAN,"LOOPENG, MOTHIBISTAD, 8460",PRIVATE BAG X142 KURUMAN 8474,,828474437,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101974,226,8
300101985,2025,NC,3,SEUPE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27344133,233755,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,MARUPING,SD   PETER,NULL,NULL,KURUMAN,"MARUPING, MOTHIBISTAD, 8460",PRIVATE BAG X175 MOTHIBISTAD 8474,,829761498,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101985,752,23
300101991,2025,NC,3,SHALANA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2634213333,2312666667,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,SHALANENG,OG MABIHI,NULL,99,HEUNAAR,"SHALANENG, KURUMAN, 8611",PO BOX 86 HEUNAAR 8611,,796854272,NO,NONE,Q3,N,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101991,100,5
300101998,2025,NC,3,SIMOLOLANG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26965967,23982717,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,CASSEL,MM PHUDUHUDU,NULL,99,VRYBURG,"CASSEL, VRYBURG, 8587",PO BOX 2676 VRYBURG 8600,,724337949,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300101998,511,15
300102050,2025,NC,3,TT LEKALAKE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2729457,233274,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,SV SEGOJE,NULL,99,BATLHAROS,"BATLHAROS, 8476",PO BOX 6017 BATLHAROS 8476,,714277788,YES,AD,Q2,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102050,510,18
300102079,2025,NC,3,THAE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-26945333,230864,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,BOSRA,M KGOMOYALELA,NULL,NULL,KURUMAN,"BOSRA VILLAGE MOTHIBISTAD, 8460",PO BOX 524 MOTHIBISTAD 8474,,761783518,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102079,73,4
300102081,2025,NC,3,THAGANYANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-269182,239372,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,KGANWANE,BA TONG,NULL,99,VRYBURG,"MADULLARANCH VILLAGE VRYBURG, 8460",PO BOX 2347 VRYBURG 8600,,812093463,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102081,513,15
300102117,2025,NC,3,THUSEGO INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2709526,2308841,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,TSINENG,KE  SHUPING,NULL,NULL,KURUMAN,"TSINENG VILLAGE, TSINENG, MOTHIBISTAD, 8460",PO BOX 546 MOTHIBISTAD 8474,,762468443,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102117,264,9
300102193,2025,NC,3,TONGWANE INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-27276967,23481867,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,LOTLHAKANE,ME MOKWENA,NULL,NULL,KURUMAN,"CHURCHHILL, MOTHIBISTAD, 8460",PO BOX 589 MOTHIBISTAD 8474,,827058448,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102193,266,7
300102200,2025,NC,3,TSAELENGWE INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2739496,2372042,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,TSAELENGWE,LC MOLEMA,NULL,NULL,KURUMAN,"TAEELENGWE, KURUMAN, 8474",PO BOX 1949 KURUMAN 8460,,734578631,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102200,88,5
300102209,2025,NC,3,TSELANCHO INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2735057,2378738,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,JOE MOROLONG LOCAL MUNICIPALITY,99,99,DITSHILABELENG,NE MONTWEDI,NULL,99,KURUMAN,"TZANEN VILLAGE KURUMAN, 8460",PRIVATE BAG X947 KURUMAN 8460,,793353961,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102209,165,6
300102234,2025,NC,3,TSHIMOLOGO INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-273889,23436683,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,SEODING,KJ BARNETT,NULL,NULL,KURUMAN,"SEODING, MOTHIBISTAD, 8474",PRIVATE BAG X121 MOTHIBISTAD 8474,,833944846,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102234,239,9
300102261,2025,NC,3,TSINENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,DOE NORTHERN CAPE,PUBLIC,UNKNOWN,,,,,-2708727,2308167,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,TSINENG,TS MOLELE,NULL,NULL,KURUMAN,"TSINENG VILLAGE, TSIENG, MOTHIBISTAD, 8474",PO BOX 431 MOTHIBISTAD 8474,,537737960,YES,AD,Q3,Y,99,08.04.1900,No Fee,NULL,99,NC,Not Moved,0,300102261,335,12
300051304,2025,NC,3,LEAP SCIENCE AND MATHS SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHN TAOLO GAETSEWE (JTG),Unknown,PRIVATE,PRIVATE,UNKNOWN,,,,,,,JOHN TAOLO GAETSEWE DISTRICT MUNICIPALITY,GA-SEGONYANA LOCAL MUNICIPALITY,99,99,NULL,NULL,99,99,KURUMAN,NULL,NULL,,,99,99,N/A,99,99,11.04.1900,Fee Charging,NULL,99,NC,Not Moved,0,300051304,129,7
