NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
800035695,2025,MP,8,CANSAS PRIVATE SCHOOL,OPEN,Independent,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,BOHLABELA,Unknown,UNKNOWN,MCULU SIBUSISO,UNKNOWN,,,,,0,0,EHLANZENI DISTRICT MUNICIPALITY,BUSHBUCKRIDGE LOCAL MUNICIPALITY,99,99,99,99,99,99,99,,,,729773273,99,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035695,253,15
800035696,2025,MP,8,SIBONILE PRIMARY SCHOOL,Open,Independent,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,BOHLABELA,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,EHLANZENI DISTRICT MUNICIPALITY,BUSHBUCKRIDGE LOCAL MUNICIPALITY,99,99,99,NULL,99,99,GREENVALLEYMISG,NULL,NULL,,99,99,99,N/A,N,99,,Fee Charging,99,99,MP,MP,0,800035696,199,8
800035697,2025,MP,8,THABA CHWEU BOARDING SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,BOHLABELA,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,,,,,0,0,EHLANZENI DISTRICT MUNICIPALITY,THABA CHWEU LOCAL MUNICIPALITY,99,99,99,99,99,99,99,,,,99,99,99,99,99,99,,Fee Charging,99,99,MP,MP,0,800035697,1139,43
800035705,2025,MP,8,BUCKRIDGE PRIVATE SCHOOL,OPEN,Independent,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,BOHLABELA,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,,,,,0,0,EHLANZENI DISTRICT MUNICIPALITY,THABA CHWEU LOCAL MUNICIPALITY,99,99,99,99,99,99,99,,,,99,99,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035705,308,17
800035706,2025,MP,8,RIVER VALLEY PRIMARY SCHOOL,OPEN,Independent,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,BOHLABELA,Unknown,PRIVATE,UNKNOWN,UNKNOWN,,,,,0,0,EHLANZENI DISTRICT MUNICIPALITY,THABA CHWEU LOCAL MUNICIPALITY,99,99,99,99,99,99,99,,,,2350405,99,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035706,572,29
800035719,2025,MP,8,MONAREDIRA PRIVATE PRIMARY SCHOOL,OPEN,Independent,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,BOHLABELA,Unknown,PRIVATE,UNKNOWN,UNKNOWN,,,,,,,UNKNOWN,NULL,99,99,99,NULL,SHATALE,99,SHATALE,R 40,"PO BOX 444, Mafemane 1285",,99,99,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035719,26,6
800004002,2025,MP,8,ESTRALITA-SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,BOHLABELA,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,500041,500041,,,30.448229999999999,-25.084009999999999,BOHLABELA,Thaba Chweu,0,99,99,MS M BADENHORST,99,99,MASHISHING,NULL,"PO BOX 133, Mashishing 1120",,132352378,99,99,99,99,99,30.12.1899,99,99,99,MP,Not Moved,0,800004002,212,29
800035525,2025,MP,8,TSAKANE SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,BOHLABELA,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,,,,,,,BOHLABELA,BUSHBUCKRIDGE LOCAL MUNICIPALITY,21,99,99,MR PC MALATJIE,GREENVALLEY,99,ACORNHOEK,ON R40 ROAD NEXT TO SILINDA NAZARENE CHURCH,"PO BOX 95, ACORNHOEK 1360",,137955949,99,99,99,99,99,30.12.1899,99,99,99,MP,Not Moved,0,800035525,201,24
800000430,2025,MP,8,MAMINZA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400706,400706,,,31.144929999999999,-25.41038,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,26,99,99,MS NL THABETHE,MALELANE,MSOGWABA,MSOGWABA,"014127, MSOGWABA, MSOGWABA, 1215",PO BOX 284 MSOGWABA MSOGWABA 1215,,716433738,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800000430,1083,30
800000455,2025,MP,8,LETSAKUTFULA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400910,400910,,,31.358309999999999,-25.519749999999998,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,13,99,99,MS SR MOHLALA,MATSULU,MATSULU,MATSULU,"STAND NO1708 c, Matsulu, MATSULU , 1203",PO BOX 1337 MATSULU MATSULU 1203,,137788901,YES,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800000455,569,16
800000521,2025,MP,8,BAMBANANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,401602,400302,,,31.1281,-25.155919999999998,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,6,99,99,MR DH MOKOENA,PHOLA TRUST,WHITE RIVER,WHITE RIVER,"STAND NO. 483, PHOLA TRUST, WHITE RIVER, 1240",PO BOX 526 WHITE RIVER 1240,,137981377,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800000521,607,18
800000653,2025,MP,8,BARBERTON COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401026,401026,6608002,,31.043669999999999,-25.779170000000001,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,6,99,99,MS H BAIG,BARBERTON,BARBERTON,BARBERTON,"3 SMIT STREET, BARBERTON, BARBERTON, 1300",SMIT 3 BARBERTON BARBERTON 1300,,137122371,YES,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800000653,617,20
800000661,2025,MP,8,MOUNTAIN VIEW SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401027,401027,6608097,,31.043500000000002,-25.77467,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,6,99,99,MR AC MASHER,BARBERTON,BARBERTON,BARBERTON,"Swarts Street, , BARBERTON, 1300",PO BOX 100 BARBERTON 1300,,137122367,YES,99,Q5,99,99,,Fee Charging,99,99,MP,MP,0,800000661,994,18
800001008,2025,MP,8,BHAMBATHA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,401502,401502,,,31.88983,-25.713329999999999,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,8,99,99,MR RS MABUZA,NELSPRUIT,STEENBOK,KWALUGEDLANE,"STAND NO 912, STEENBOK, KOMATIPOORT, 1347",PO BOX 637 STEENBOK KOMATIPOORT 1347,,137820048,YES,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800001008,526,13
800001065,2025,MP,8,BHEKISWAKO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400326,400326,6604004,,31.140470000000001,-25.13693,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,25,99,99,99,HAZYVIEW,HAZYVIEW,HAZYVIEW,"BHEKISWAKO TRUST STAND NO 01, HAZYVIEW, HAZYVIEW, 1242",PO BOX 2028 HAZYVIEW HAZYVIEW 2028,,762212557,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800001065,1287,35
800001321,2025,MP,8,BONGAMLAMBO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400701,400701,,,31.150670000000002,-25.385169999999999,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,36,99,99,MS TR BANDA,CLAU-CLAU,KANYAMAZANE,KANYAMAZANE,"newscom, , nelspruit,",PO BOX 1006 MBOMBELA 1214,,137941290,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800001321,588,19
800001347,2025,MP,8,BONGANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400702,400702,,,31.192319999999999,-25.416620000000002,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,2,99,99,99,DAANTJIE TRUST,KANYAMAZANE,KANYAMAZANE,"STAND NO. 6, DAANTJIE TRUST - ENKOMENI, DAANTJIE, 1216",PO BOX 684 KANYAMAZANE KANYAMAZANE 1214,,137947293,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800001347,957,23
800001404,2025,MP,8,BONGINHLANHLA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400818,400818,6608008,,31.21087,-25.43657,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,10,99,99,MR VM NDLOVU,DAANTJIE TRUST,KANYAMAZANE,KANYAMAZANE,"2S DAANTJIE TRUST, LUPHISI ROAD, KANYAMAZANE, 1214",PO BOX 119 KANYAMAZANE KANYAMAZANE 1214,,137948042,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800001404,1012,35
800035464,2025,MP,8,TWIN COLLEGE,OPEN,Independent,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,TRIBAL,UNKNOWN,UNKNOWN,,,,,27.89762,-33.007460000000002,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,99,99,99,MR. H. MUTAMBA,VINTONIA,sandriver,MBOMBELA,"stand no 9 sandriver trust, sandriver , town, 1242",PO BOX 2562 sandriver town 1242,,736783065,NO,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035464,39,9
800035496,2025,MP,8,INSIGHT PRIMARY SCHOOL,OPEN,Independent,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,PRIVATE,MRS. C.M. SIKHOSANA,UNKNOWN,,,,,24.062940000000001,-32.484699999999997,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,99,99,99,MISS. I.R. SANDERSON,KABOKWENI,KABOKWENI,WHITE RIVER,"STAND NO 12010, TV TRUST- NGONDINI, MBOMBELA, 1245",PO BOX 842 TV TRUST -NGONDINI MBOMBELA 1245,,716908981,NO,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800035496,83,6
800001420,2025,MP,8,BONGOKUHLE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,FULL SERVICE SCHOOL,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401102,401102,,,31.503820000000001,-25.691379999999999,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,27,99,99,MR MJ MAVUSO,SCHOEMANSDAL b,SHONGWE MISSION,SHONGWE MISSION,"STAND NO. 22 , SCHOEMANSDAL B, SHONGWE MISSION, 1331",PO BOX 1187 SHONGWE MISSION MALELANE 1331,,137810672,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800001420,1291,33
800001503,2025,MP,8,FAKAZI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,401201,401201,,,31.606100000000001,-25.74015,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,21,99,99,MR FR MBULI,BOSCHFONTEIN TRUST,SHONGWE MISSION,SHONGWE MISSION,"STAND NO 1122, , BOSCHFONTEIN, 1335",PO BOX 749 SHONGWE MISSION SHONGWE MISSION 1331,,829537164,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800001503,339,13
800001545,2025,MP,8,BOSCHRAND PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400608,400608,,,30.952300000000001,-25.426929999999999,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,14,99,99,MR FP MOREKO,H L HALL & SONS,MATAFFIN,MATAFFIN,"STAND NO276 TJ, , MATAFFIN, 1205",PO BOX 17 MATAFFIN 1205,,764796102,YES,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800001545,1858,39
800001727,2025,MP,8,BUHLEBUYETA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400802,400802,,,31.178629999999998,-25.470680000000002,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,19,99,99,99,KANYAMAZANE,KANYAMAZANE,KANYAMAZANE,"2212 Hornet street, Lekazi Township, Kanyamazane, 1214",PO BOX 32 KANYAMAZANE NELSPRUIT 1214,,137940191,YES,99,Q5,99,99,,Fee Charging,99,99,MP,MP,0,800001727,589,21
800001743,2025,MP,8,BUKHOSIBETFU PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,FULL SERVICE SCHOOL,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401202,401202,,,31.574919999999999,-25.698370000000001,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,23,99,99,MS TD NGWENYA,DRIEKOPPIES TRUST,SHONGWE MISSION,SHONGWE MISSION,"STAND NO 187, DRIEKOPPIES, MALELANE, 1331",PO BOX 1284 DRIEKOPPIES SHONGWE MISSION 1331,,137870029,YES,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800001743,1004,29
800001826,2025,MP,8,BUYANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401103,401103,,,31.472729999999999,-25.72888,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,29,99,99,MR SN MDAKA,JEPPES REEF,JEPPES REEF,SHONGWE MISSION,"947, Jeppes Reef, SHONGWE MISSION , 1331",PO BOX 898 SHONGWE MISSON SHONGWE MISSION 1331,,848450191,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800001826,554,19
800001867,2025,MP,8,CALVARY CHRISTIAN SCHOOL,OPEN,Independent,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,CHURCH,UNKNOWN,UNKNOWN,,,,,30.977979999999999,-25.470330000000001,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,0,99,99,99,MBOMBELA,MBOMBELA,MBOMBELA,"11 Silver Oak Street, , Nelspruit, 1200",PO BOX 16897 Nelspruit 1200,,137415471,NO,99,N/A,99,99,,Fee Charging,99,99,MP,MP,0,800001867,31,5
800001875,2025,MP,8,CAMALAZA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,401221,401221,6606003,,31.5535,-25.720669999999998,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,25,99,99,MR JM BHILA,SHONGWE MISSION,SHONGWE MISSION,SHONGWE MISSION,"001MIDDELPLAAS, SHONGWE MISSION, SHONGWE MISSION, 1331",PO BOX 1394 SHONGWE MISSION SHONGWE MISSION 1331,,137874124,99,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800001875,966,32
800001974,2025,MP,8,CATFULANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400803,400803,,,31.180099999999999,-25.4697,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,19,99,99,MS NE SEDIBE,KANYAMAZANE,KANYAMAZANE,KANYAMAZANE,"Stand no 2214 , , Kanyamazane, 1214",PO BOX 47 Kanyamazane 1214,,137940270,YES,99,Q5,99,99,,Fee Charging,99,99,MP,MP,0,800001974,307,13
800002014,2025,MP,8,CELANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400303,400303,,,31.150269999999999,-25.134419999999999,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,5,99,99,MR PZ MHLABANE,BHEKISWAKO VILLAGE,HAZYVIEW,HAZYVIEW,"STAND NO. 155, BHEKISWAKO TRUST, HAZYVIEW, 1242",PO BOX 1980 HAZYVIEW HAZYVIEW 1242,,137985865,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800002014,1030,29
800002022,2025,MP,8,CHAKAZA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,FULL SERVICE SCHOOL,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400703,400703,,,31.161670000000001,-25.383400000000002,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,36,99,99,MS EM NKOSI,MALELANE,KANYAMAZANE,KANYAMAZANE,"Stand No. 8064, Kanyamazane, Kanyamazane, 1245",PO BOX 300 Kanyamazane Kanyamazane 1214,,137961539,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800002022,626,20
800002063,2025,MP,8,CHIEF CHARLES SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400819,400819,6608011,,31.246130000000001,-25.48432,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,27,99,99,MR VA NGUBENI,LUPHISA,KANYAMAZANE,KANYAMAZANE,"MPAKENI TRUST, STAND NO 5(S), KANYAMAZANE, 1214",PO BOX 1249 KANYAMAZANE KANYAMAZANE 1214,,827088577,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800002063,247,12
800002089,2025,MP,8,CHIEF MAKUNYULA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,FULL SERVICE SCHOOL,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401401,401401,6606073,,31.809650000000001,-25.68608,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,2,99,99,MR CP MABONA,TRUST KASI BOSHWA,UTHOKOZANI,UTHOKOZANI,"STAND NO 100, BLOCK A, BLOCK A, 1346",PO BOX 1 BLOCK A UTHOKOZANE 1346,,137820293,YES,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800002089,1560,42
800002147,2025,MP,8,CHWENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400403,400403,,,31.148949999999999,-25.235130000000002,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,9,99,99,MR PM NYALUNGA,SPIOENKOP ROAD,WHITE RIVER,WHITE RIVER,"STAND No.40, CHWENI TRUST, White River, 1240",PRIVATE BAG X 812 CHWENI TRUST WHITE RIVER 1240,,137968284,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800002147,397,11
800002246,2025,MP,8,COPHETSHENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400503,400503,,,31.126100000000001,-25.362300000000001,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,33,99,99,MR MS MKHOMBO,NGIDINI DAM,KABOKWENI,KABOKWENI,"stand no 1590B, kabokweni, kabokweni, 1245",PO BOX 522 kabokweni 1245,,137961050,99,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800002246,699,19
800002287,2025,MP,8,CROCODILE VALLEY PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,FARM,FARM,UNKNOWN,400647,400647,6608088,,31.0365,-25.472169999999998,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,17,99,99,99,P O MAYFERN,MBOMBELA,MBOMBELA,"Crocodile Valley Citrus Farm , Mayfern Village, Nelspruit, 1200",PRIVATE BAG X 11210 NELSPRUIT NELSPRUIT 1200,,137538000,YES,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800002287,134,6
800002303,2025,MP,8,CYRIL CLARKE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400643,400643,6608013,,30.931370000000001,-25.4575,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,14,99,99,MS TC MASONDO,GARAGE (5KM WEST OF NELSPRUIT),MATAFFIN,MATAFFIN,"HL HALL & SONS, MATAFFIN, NELSPRUIT, 1205",PO BOX 13469 MATAFFIN NELSPRUIT 1200,,764292968,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800002303,1439,44
800002568,2025,MP,8,CROMATI COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401329,401329,6606096,,31.937529999999999,-25.429459999999999,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,6,99,99,MS FC OPPERMAN,ORLANDO,KOMATIPOORT,KOMATIPOORT,"ORLANDO VILLAGE, , KOMATIPOORT, 1340",PO BOX 759 KOMATIPOORT KOMATIPOORT 1340,,137938960,YES,99,Q3,99,99,,Fee Charging,99,99,MP,MP,0,800002568,532,14
800002758,2025,MP,8,DLAMADODA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,401423,401423,6606005,,31.789020000000001,-25.821380000000001,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,16,99,99,MR EB MKHATSHWA,MADADENI,KWALUGEDLANE,KWALUGEDLANE,"STAND NO.164, SIHLANGU 5, SIHLANGU, 1349",PRIVATE BAG X 4031 KWA-LUGEDLANE KWA-LUGEDLANE 1341,,137820237,YES,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800002758,639,21
800002774,2025,MP,8,KHETSALWATI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SUBJECTS,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,400330,400330,6604041,,31.188500000000001,-25.050999999999998,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,1,99,99,MR MW BANDA,NYONGANE TRUST,NYONGANE TRUST,HAZYVIEW,"STAND NO 354, , HAZYVIEW, 1242",PO BOX 487 NYONGANE HAZYVIEW 1242,,716944172,YES,99,Q1,99,99,,Fee Charging,99,99,MP,MP,0,800002774,1056,31
800002824,2025,MP,8,DRIEKOPPIES COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EHLANZENI,Unknown,TRUST LAND,UNKNOWN,UNKNOWN,401203,401203,6606072,,31.554870000000001,-25.689779999999999,EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,24,99,99,MR AV NGWENYA,SHONGWE MISSION,SHONGWE MISSION,SHONGWE MISSION,"Stand No 756, , Driekoppies, 1331",PO BOX 878 Driekoppies Shongwe Mission 1331,,137870153,YES,99,Q2,99,99,,Fee Charging,99,99,MP,MP,0,800002824,1305,41
800002881,2025,MP,8,DUMA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,EHLANZENI,Unknown,GOVERNMENT,UNKNOWN,UNKNOWN,400704,400704,,,31.151669999999999,-25.422999999999998,EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,26,99,99,MS NC DLUDLU,PIENAAR,KANYAMAZANE,KANYAMAZANE,"STAND NO. 5085, , MSOGWABA, 1215",PO BOX 197 KANYAMAZANE NELSPRUIT 1200,,614024444,YES,99,Q4,99,99,,Fee Charging,99,99,MP,MP,0,800002881,246,10
