NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
700161802,2025,GT,7,ILLINGE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918148,918148,8161802,,28.1946148404,-26.353228729800001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032008,SOTHO SECTION,PHINDIWE JUKUDA,VOSLOORUS,BOKSBURG,BOKSBURG,"1089, MOHLALA, VOSLOORUS, BOKSBURG, BOKSBURG",12019 RUSLOO 1468,,826007873,YES,ACD,Q3,,NOT APPLICABLE,05.07.1996,YES,URBAN,1754,GT,NOT MOVED,700161802,99,1851,50
700161810,2025,GT,7,INDIVIDUAL TEACHING COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,4,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCATION & TRAINING(DET),99,99,,,28.160070999999999,-26.209813,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700036,797008043,GERMISTON SP,ORCHARD  NCUBE,,GERMISTON,GERMISTON,"99, MEYER STREET, , GERMISTON, GERMISTON",P.O. BOX 552 GERMISTON 1401,,118721181,NO,NONE,N/A,,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700161810,99,136,11
700161828,2025,GT,7,INSTITUTE STATUS ACRES SECONDARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EKURHULENI SOUTH,4,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCATION & TRAINING(DET),99,99,8161828,,28.171973999999999,-26.213894,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700035,797008045,PIROWVILLE,KYASIVIRA TITIEN KYAMBA,,GERMISTON,GERMISTON,"1, CNR. RAINLAY STREET AND OOSTHUIZEN STREETS, , GERMISTON, GERMISTON",1441 GERMISTON 1400,,117769887,NO,NONE,N/A,,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700161828,99,634,29
700161836,2025,GT,7,THEMBIMFUNDO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918040,918040,,,28.204699010199999,-26.359186729600001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700047,797032009,NGUNI SECTION,THOBILE TEBOHO GRAHAM MTHEMBU,VOSLOORUS,BOKSBURG,JOHANNESBURG,"2739, MASEKO, VOSLOORUS, BOKSBURG, JOHANNESBURG",12093 VOSLOORUS 1475,,825566188,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161836,99,837,21
700161869,2025,GT,7,KHAYELIHLE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918045,918045,,,28.188209092600001,-26.358811037199999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032018,MABUYA PARK,BUSISIWE BILOANE,VOSLOORUS,BOKSBURG,GERMISTON,"215, PHINEAS XULU STREET, VOSLOORUS, BOKSBURG, GERMISTON",PO BOX 12244 VOSLOORUS 1475,,119064401,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161869,99,1326,35
700161877,2025,GT,7,KUTLOANONG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918048,918048,,,28.1899225003,-26.3533200804,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032008,SOTHO SECTION,NOMPUMELELO ALICE MOJAPELO,VOSLOORUS,BOKSBURG,BOKSBURG,"2560, MOKOENA STREET, VOSLOORUS, BOKSBURG, BOKSBURG",12045 RUSLOO 1475,,119063301,YES,ACD,Q3,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161877,99,666,21
700161893,2025,GT,7,LETHULWAZI COMPREHENSIVE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918154,918154,8161893,,28.199627020200001,-26.3405644198,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700095,797032006,VOSLOORUS EXT 10,BUYEKEZWA JABULELE MAKHOBA,EASTFIELD,VOSLOORUS,BOKSBURG,"13691, IGOLOGOLO STREET, EASTFIELD, VOSLOORUS, BOKSBURG",P.O BOX 12014 RUSLOO 1475,,101415689,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161893,99,1559,59
700161901,2025,GT,7,MASITHWALISANE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918155,918155,8161901,,28.228879390100001,-26.361867329599999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700045,797032015,VOSLOORUS EXT 25,VUSIMUZI ISAAC MOLOYI,VOSLOORUS,BOKSBURG,BOKSBURG,"17370, MONOMANE EXT 25, VOSLOORUS, BOKSBURG, BOKSBURG",12184 VOSLOORUS 1475,,835810895,YES,ACD,Q4,,NOT APPLICABLE,05.07.1996,YES,URBAN,1754,GT,NOT MOVED,700161901,99,1998,59
700161919,2025,GT,7,MTHIMKHULU PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918081,918081,,,28.210203710399998,-26.348166429799999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700046,797032009,NGUNI SECTION,NOMONDE  LATHA,VOSLOORUS,BOKSBURG,BOKSBURG,"108, KUBHEKA, VOSLOORUS, BOKSBURG, BOKSBURG",12048 RUSLOO 1745,,119064003,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161919,99,1180,29
700161927,2025,GT,7,NAGENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918083,918083,,,28.189568639899999,-26.3475707403,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700107,797032008,SOTHO SECTION,PILETIE EPHRAIM MONOBE,VOSLOORUS,BOKSBURG,BOKSBURG,"3859, SEBATI, VOSLOORUS, BOKSBURG, BOKSBURG",Box 12017 RUSLOO 1468,,119066891,YES,ACD,Q3,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161927,99,933,28
700161935,2025,GT,7,NDLELENHLE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918084,918084,,,28.210303619899999,-26.3581293604,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700046,797032012,MARIMBA GARDENS,SANDRA MANTOMBI  NKOSI,VOSLOORUS,,BOKSBURG,"3945, ROETS DRIVE, VOSLOORUS, , BOKSBURG",12020 RUSLOO 1475,,118636575,YES,ACD,Q5,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161935,99,768,23
700161950,2025,GT,7,NEW COMET PRIMARY MINE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918085,918085,,,28.2568340079,-26.210636897099999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700032,797010031,CASON,LESIBA LAWRANCE MARAPJANE,BOKSBURG,BOKSBURG,BOKSBURG,"01, BASSON STREET, BOKSBURG, BOKSBURG, BOKSBURG",P O BOX 1212 BOKSBURG 1460,,119173014,YES,ACD,Q2,,NOT APPLICABLE,05.07.1996,YES,URBAN,1754,GT,NOT MOVED,700161950,99,1785,53
700161968,2025,GT,7,POLOKEGONG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918094,918094,,,28.1924894699,-26.3563646504,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032008,SOTHO SECTION,DAVID LUGISANI RAMUHULU,BASOTHONG,VOSLOORUS,BOKSBURG,"1521, MOLOTO STREET, BASOTHONG, VOSLOORUS, BOKSBURG",P.O.BOX 12018 VOSLOORUS 1475,,100131291,YES,ACD,Q3,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700161968,99,882,32
700161976,2025,GT,7,REBONTSHENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918097,918097,,,28.2298165393,-26.355610305700001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700045,797032015,VOSLOORUS EXT 25,READERS  SITHOLE,VOSLOORUS,BOKSBURG,JOHANNESBURG,"17208, UMDLEBE STREET, VOSLOORUS, BOKSBURG, JOHANNESBURG",P. O. BOX 12421 VOSLOORUS 1475,,118631310,YES,ACD,Q4,,NOT APPLICABLE,05.07.1996,YES,RURAL,1754,GT,NOT MOVED,700161976,99,1026,31
700162016,2025,GT,7,RONDEBULT SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918165,918165,8162016,,28.2183200001,-26.310599000100002,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700041,797008075,RONDEBULT,WILLIAM SKOSANA,RONDEBULT,,GERMISTON,"761, SOUTH BOUNDARY ROAD, RONDEBULT, , GERMISTON",12705 ELSPARK 1418,,825569372,YES,ACD,Q2,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162016,99,1186,40
700162032,2025,GT,7,CLADELTON INTERNATIONAL COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,4,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCATION & TRAINING(DET),99,99,8162032,,28.161348,-26.211724,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700035,797008043,GERMISTON SP,KESAVAN MOODLEY,,GERMISTON,GERMISTON,"137, MEYER STREET, , GERMISTON, GERMISTON",P.O BOX 522 GERMISTON 1401,,118739566,NO,NONE,N/A,,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700162032,99,62,7
700162057,2025,GT,7,THABANG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918106,918106,,,28.191603367399999,-26.371946418,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700047,797032019,VOSLOORUS EXT 3,GADNIEL JELE,VOSLOORUS,BOKSBURG,JOHANNESBURG,"605, INYONI, VOSLOORUS, BOKSBURG, JOHANNESBURG",12419 RUSLOO 1468,,113820802,YES,ACD,Q4,,NOT APPLICABLE,05.07.1996,YES,RURAL,1754,GT,NOT MOVED,700162057,99,982,34
700162073,2025,GT,7,THUTO-LESEDI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918169,918169,8162073,,28.2060433332,-26.365408333200001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700047,797032009,NGUNI SECTION,JUSTICE NYIKO MANGANYI,VOSLOORUS EXT 8,BOKSBURG,BOKSBURG,"3944, NYASHENGO, VOSLOORUS EXT 8, BOKSBURG, BOKSBURG",12124 RUSLOO 1475,,812158422,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162073,99,2146,67
700162099,2025,GT,7,VOSLOORUS COMPREHENSIVE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918173,918173,8162099,,28.2095361475,-26.3594374581,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700046,797032009,NGUNI SECTION,JABULANI GODRICK MNISI,VOSLOORUS,BOKSBURG,BOKSBURG,"4221, MBATHA STREET, VOSLOORUS, BOKSBURG, BOKSBURG",12128 RUSLOO 1475,,118634001,YES,AD,Q5,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162099,99,1761,60
700162107,2025,GT,7,ZIMELE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918122,918122,,,28.2043776778,-26.3513530908,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032009,NGUNI SECTION,THAMSANQA DLAMINI,VOSLOORUS,BOKSBURG,GERMISTON,"1152, HLOPHE, VOSLOORUS, BOKSBURG, GERMISTON",12009 RUSLOO 1475,,119061700,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162107,99,1076,32
700162115,2025,GT,7,FALCON EDUCATIONAL SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8162115,,28.238132619999998,-26.306981610000001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700043,797010055,DAWN PARK,MARISE THERESA KISTEN,,DAWN PARK,BOKSBURG,"191, WEST CENTRAL AVENUE, , DAWN PARK, BOKSBURG",P.O. BOX 13250 ELSPARK 1418,,118621150,NO,NONE,N/A,,NOT APPLICABLE,05.07.1996,NO,URBAN,,GT,NOT MOVED,700162115,99,329,19
700162156,2025,GT,7,PHINEAS XULU SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918161,918161,8162156,,28.210880820300002,-26.337984969600001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700095,797032004,MFUNDO PARK EXT 30,PRINCESS  MALEKE,SOTHO SECTION,VOSLOORUS,BOKSBURG,"870, DIBETSO STREET, SOTHO SECTION, VOSLOORUS, BOKSBURG",P.O BOX 12470 1468,,825569500,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162156,99,1377,47
700162172,2025,GT,7,ISIPHO SETHU SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SEVERE MENTAL DISABILITY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918003,918003,,,28.215427999999999,-26.355878000299999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700046,797032012,MARIMBA GARDENS,WILLIAM MABE,MARIMBA GARDENS,VOSLOORUS,BOKSBURG,"7349, KHOKHONOKA STRRET, MARIMBA GARDENS, VOSLOORUS, BOKSBURG",12108 RUSLOO 1458,,118633023,NO,NONE,N/A,,NOT APPLICABLE,,NO,RURAL,,GT,NOT MOVED,700162172,99,595,45
700162214,2025,GT,7,ST MICHAEL'S PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,,28.254670727000001,-26.221402487999999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700032,797010032,BOKSBURG SP,MARYANN  VAN EEDEN,,BOKSBURG,BOKSBURG,"1, CNR. MONTAGU STREET AND ELOFF STREET, , BOKSBURG, BOKSBURG",PO BOX 2341 BOKSBURG 1460,,119172186,NO,NONE,N/A,,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700162214,99,360,19
700162263,2025,GT,7,THULASIZWE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918112,918112,,,28.262666787699999,-26.293458520000001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700099,797010053,WINDMILL PARK,PETER   MOROPA,WINDMILL PARK EXT 8,BOKSBURG,JOHANNESBURG,"752, STRANDLOPER STREET, WINDMILL PARK EXT 8, BOKSBURG, JOHANNESBURG",1211 BOKSBURG 1460,,119138186,YES,ACD,Q3,,NOT APPLICABLE,25.03.1999,YES,URBAN,1754,GT,NOT MOVED,700162263,99,2067,55
700162271,2025,GT,7,MAMPUDI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918070,99,,,28.194250999499999,-26.3268529996,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700095,797032001,VOSLOORUS EXT 5,LERENG RANFORD  SELEBALO,PONONG,VOSLOORUS,BOKSBURG,"407, LESIKA, PONONG, VOSLOORUS, BOKSBURG",PO BIX 22431 SPRUITVIEW 1425,,119014444,YES,ACD,Q5,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162271,99,2192,62
700162289,2025,GT,7,DAWN PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),918020,918020,,,28.254048509899999,-26.310755380100002,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700045,797010055,DAWN PARK,JOHN VUSI MOTAUNG,DAWN PARK,BOKSBURG,GERMISTON,"1588, BAUHINIA STREET, DAWN PARK, BOKSBURG, GERMISTON",BOX 22885 DAWN PARK BOKSBURG 1474,,118622111,YES,ACD,Q5,,NOT APPLICABLE,25.03.1999,NO,URBAN,879,GT,NOT MOVED,700162289,99,2364,60
700162305,2025,GT,7,WINDMILL PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,5,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918121,918121,,,28.269458092600001,-26.289009697899999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700099,797010053,WINDMILL PARK,OSCAR LEKOANE,WINDMILLPARK,WINDMILL PARK EXT 9,BOKSBURG,"3253, EAST CENTRAL ROAD, WINDMILLPARK, WINDMILL PARK EXT 9, BOKSBURG",35143 BOKSBURG 1471,,110217480,YES,ACD,Q1,,NOT APPLICABLE,25.03.1999,YES,URBAN,1754,GT,NOT MOVED,700162305,99,2031,57
700162347,2025,GT,7,PHUMULA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),918220,918220,,,28.196575000199999,-26.320687999800001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700041,797008072,ROODEKOP,BUKELWA MAZAKA,PHUMULA EXT. 21,ROODEKOP,GERMISTON,"4413, LUVUYO, PHUMULA EXT. 21, ROODEKOP, GERMISTON",P.O. BOX 20109 SPRUITVIEW 1425,,826016650,YES,ACD,Q3,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700162347,99,2260,64
700162420,2025,GT,7,ORHOVELANI EDUCATION CENTRE,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,,28.190847999999999,-26.360050999999999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700044,797032018,MABUYA PARK,IRIS  NKUNA,,VOSLOORUS,BOKSBURG,"935, MOLOKOMME STREET, , VOSLOORUS, BOKSBURG",PO BOX 12558 RUSLOO 1468,,119065964,NO,NONE,N/A,,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700162420,99,40,6
700340018,2025,GT,7,EDENPARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY & FULL SERVICE,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),918026,918026,,,28.1269687104,-26.373645210100001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700057,797029020,EDEN PARK,KASHIF OLIPHANT,EDEN PARK,ALBERTON,ALBERTON,"000, CORVAIR STREET, EDEN PARK, ALBERTON, ALBERTON",PO.BOX 15023 EDEN PARK 1458,,876540132,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700340018,99,2068,59
700340026,2025,GT,7,EDENPARK SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),918131,918131,8340026,,28.129895349800002,-26.3754097401,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700057,797029020,EDEN PARK,RICHARD MBACO,EDEN PARK,ALBERTON,ALBERTON,"14, FERRARI STREET, EDEN PARK, ALBERTON, ALBERTON",BOX 15044 EDEN PARK 1458,,113850384,YES,AD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700340026,99,1554,58
700340034,2025,GT,7,OPELWEG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),918089,918089,,,28.133207029899999,-26.3787632704,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700057,797029020,EDEN PARK,CHARLENEANNE STIGLINGH,EDEN PARK,ALBERTON,ALBERTON,"610, OPEL STREET, EDEN PARK, ALBERTON, ALBERTON",15123 EDEN PARK 1455,,113850185,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700340034,99,2474,63
700340042,2025,GT,7,STONERIDGE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),918104,918104,,,28.124970420099999,-26.379887399200001,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700057,797029020,EDEN PARK,FELICITY CARELSE,EDEN PARK,ALBERTON,JOHANNESBURG,"5, CNR. DAIMLER AND ABRAHAM STR., EDEN PARK, ALBERTON, JOHANNESBURG",P.O. BOX 15105 EDEN PARK 1455,,625737556,YES,ACD,Q4,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700340042,99,2308,63
700340067,2025,GT,7,PALMRIDGE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),918159,918159,8340067,,28.145600850200001,-26.388404569999999,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700103,797031048,PALM RIDGE,RICHARD MANGANYI,PALM RIDGE,PALM RIDGE,GERMISTON,"50, PALM RIDGE ROAD, PALM RIDGE, PALM RIDGE, GERMISTON",P.O. BOX 15121 EDEN PARK 1458,,100233082,YES,ACD,Q2,,NOT APPLICABLE,,YES,URBAN,1754,GT,NOT MOVED,700340067,99,2180,66
